Día,B,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging,sma_12,ema_12,sma_26,ema_26,MACD
2019-12-06,42698.9,-0.002203154801769802,1.1726871651438753,43024.15,43830.35470342227,42217.94529657773,43268.425,42882.735,41597.725000000006,41303.42,42981.72,43181.53333333333,43123.97596153847,42857.73730769231,42802.634556213015,321.3414053254528
2019-12-07,42698.9,0.0,1.1726871651438753,43038.955,43808.63567263163,42269.27432736837,43268.425,42924.524999999994,41597.725000000006,41303.42,43097.57,43156.99916666667,43107.282051282054,42887.40576923077,42833.30079881657,273.98125246548443
2019-12-08,42698.9,0.0,1.1726871651438753,43039.791000000005,43807.93799280916,42271.64400719085,43268.425,43120.375,41646.0325,41319.015,43674.94,43132.37499999999,43086.522371794876,42913.85961538461,42858.4048816568,228.11749013807275
2019-12-09,42763.18,0.0015054251983070976,1.1744525579520142,43052.153,43793.37987422471,42310.92612577529,43268.425,43120.375,41995.345,41599.61,43674.94,43121.244999999995,43075.57576923076,42921.20153846154,42890.67813609467,184.89763313609
2019-12-10,42540.69,-0.005202840387454777,1.1683420687503518,43038.660500000005,43806.62506187639,42270.69593812362,42900.915,43120.375,41995.345,41599.61,43674.94,43056.46583333333,43031.928846153845,42922.70269230769,42862.661301775144,169.26754437870113
2019-12-11,42745.56,0.00481585982737931,1.1739686403838838,43021.629,43799.773906254806,42243.484093745195,42742.56,43120.375,41995.345,41599.61,43791.26,42965.43333333333,43008.63416666666,42935.88576923077,42895.4499704142,113.18419625246315
2019-12-12,42787.71,0.000986067324887152,1.1751262525006085,43014.232,43798.36017647848,42230.103823521524,42666.935,43120.375,42024.7575,41599.61,44117.98,42877.91333333334,42938.091282051275,42950.689999999995,42913.08949704142,25.00178500985203
2019-12-13,42914.23,0.0029569238456557123,1.1786010113382837,43013.161,43797.779243439174,42228.542756560826,42727.46000000001,43176.945,42024.7575,41599.61,44272.98,42800.93666666667,42883.500512820516,42970.360384615386,42945.080769230764,-61.580256410248694
2019-12-14,42914.23,0.0,1.1786010113382837,43012.090000000004,43797.192096509134,42226.98790349087,42727.46000000001,43176.945,42079.7025,41654.555,44064.12,42772.027500000004,42818.366410256414,42979.28538461538,42961.724940828404,-143.35853057198983
2019-12-15,42914.23,0.0,1.1786010113382837,43008.136,43794.38472309999,42221.88727690001,42727.46000000001,43189.32,42130.697499999995,41654.555,44196.88,42769.510833333334,42793.90480769231,42994.604230769226,42969.276863905325,-175.3720562130111
2019-12-16,43189.85,0.006422578245024901,1.1861706685532694,43017.909,43808.12347328093,42227.69452671907,42865.270000000004,43189.32,42215.77250000001,41718.735,44196.88,42804.96333333334,42834.1783974359,43009.193076923075,43024.64204142011,-190.4636439842143
2019-12-17,43252.69,0.0014549714805678349,1.1878965130471004,43035.7065,43830.27218036423,42241.14081963577,42896.69,43189.32,42451.52250000001,41856.56,44196.88,42843.255833333336,42873.84435897436,43015.596923076926,43046.65414201183,-172.80978303746815
2019-12-18,43223.09,-0.0006843504993563343,1.187083575475213,43030.959,43819.771970787784,42242.14602921222,42896.69,43189.32,42477.985,41856.56,44439.29,42886.93833333333,42901.69185897436,43026.65230769232,43047.51893491125,-145.82707593688974
2019-12-19,43051.89,-0.003960845927489132,1.1823817203297027,42991.656,43687.6410443313,42295.670955668706,42999.125,43189.32,42479.5025,41856.56,44822.2,42916.354166666664,42912.31551282051,43031.123076923075,43030.53502958581,-118.21951676529716
2019-12-20,43071.05,0.0004450443406782689,1.1829079326228569,42953.311,43532.02775755859,42374.59424244141,43020.2,43189.32,42479.5025,41856.56,44618.36,42947.36666666667,42940.15352564102,43036.33076923077,43037.26568047337,-97.11215483234992
2019-12-21,43071.05,0.0,1.1829079326228569,42914.966,43331.546731769165,42498.385268230835,43083.46000000001,43189.32,42479.5025,41856.56,44536.46,42973.0225,42966.39487179487,43039.32076923077,43041.67218934911,-75.27731755423883
2019-12-22,43071.05,0.0,1.1829079326228569,42905.4615,43297.72458176042,42513.198418239575,43083.46000000001,43189.32,42507.787500000006,41856.56,44690.77,43017.21916666667,42988.103653846156,43042.269230769234,43044.20218934911,-56.0985355029552
2019-12-23,43022.05,-0.0011376551070846341,1.1815621913720975,42909.3425,43304.628118773784,42514.05688122621,43083.46000000001,43189.32,42507.787500000006,41884.485,44690.77,43040.26,43017.96237179488,43047.08884615385,43039.15857988166,-21.196208086781553
2019-12-24,43167.21,0.0033740837547255875,1.1855488811672041,42929.482,43334.21498713224,42524.74901286777,43137.37,43189.32,42697.3625,42019.395000000004,44690.77,43071.885,43059.79076923077,43041.28769230769,43065.56902366864,-5.77825443787151
2019-12-25,43167.21,0.0,1.1855488811672041,42948.1835,43360.57266729103,42535.79433270897,43137.37,43189.32,43011.58,42291.195,44756.89,43092.96666666667,43086.55038461539,43015.490000000005,43060.660355029584,25.89002958580386
2019-12-26,43047.9,-0.00276390343503774,1.1822721385421409,42965.6335,43363.47695742278,42567.790042577224,43122.57,43189.32,43080.2975,42356.53999999999,44683.81,43104.105833333335,43086.03333333333,42985.103461538456,43020.47615384616,65.5571794871721
2019-12-27,42931.41,-0.0027060553476475624,1.1790728446992642,42977.259000000005,43356.184556555636,42598.333443444375,43049.31,42900.915,43080.2975,42356.53999999999,44337.57,43105.5375,43077.537243589744,42950.23653846153,42976.842928994076,100.6943145956684
2019-12-28,42931.41,0.0,1.1790728446992642,42988.8845,43346.37112032874,42631.39787967126,43049.31,42896.69,43080.2975,42356.53999999999,44410.0,43084.00083333333,43078.74865384615,42937.55461538462,42947.34014792899,131.40850591716298
2019-12-29,42931.41,0.0,1.1790728446992642,42997.296,43340.63027839091,42653.96172160909,43049.31,42896.69,43082.3125,42356.53999999999,44196.59,43057.2275,43060.52532051282,42937.053846153845,42936.60928994083,123.91603057198517
2019-12-30,42986.36,0.0012799486436620988,1.180581997387616,43019.5795,43291.131258112975,42748.027741887025,43049.31,42896.69,43049.2325,42419.655,44196.59,43037.5,43046.32480769231,42945.590000000004,42944.63940828402,101.68539940829214
2019-12-31,42981.72,-0.00010794121670221202,1.1804545639304012,43031.3875,43272.80954823469,42789.9654517653,43049.31,42896.69,43049.2325,42426.085,44196.59,43031.652500000004,43028.91846153846,42952.841538461544,42951.14846153846,77.7699999999968
2020-01-01,42981.72,0.0,1.1804545639304012,43041.088,43256.487875299754,42825.68812470025,43049.31,42896.69,43075.58,42463.1,44289.26,43024.208333333336,43023.97057692308,42963.71923076923,42957.28437869823,66.68619822485198
2020-01-02,43097.57,0.0026953318759694866,1.1836362807446965,43050.255,43258.69802232217,42841.811977677826,43049.31,42896.69,43096.475,42463.1,44128.3,43026.418333333335,43035.49474358975,42979.0526923077,42984.31165680473,51.18308678501489
2020-01-03,43674.94,0.013396811003497433,1.1994932322947158,43088.2905,43424.08499952234,42752.496000477666,43303.175,43107.815,43194.4,42463.1,44283.54,43076.7425,43126.190897435896,43016.5926923077,43086.11227810651,40.07861932938249
2020-01-04,43674.94,0.0,1.1994932322947158,43126.326,43539.081501215594,42713.57049878441,43303.175,43107.815,43194.4,42463.1,44237.71,43131.15,43168.772884615384,43051.66038461538,43117.87689349113,50.8959911242564
2020-01-05,43674.94,0.0,1.1994932322947158,43150.580500000004,43628.10198791993,42673.05901208008,43303.175,43210.25,43010.645000000004,42463.1,44299.17,43173.46083333333,43214.810000000005,43095.28538461538,43147.549556213016,67.26044378698862
2020-01-06,43791.26,0.0026633121877213117,1.2026878572393755,43177.509000000005,43730.66277714785,42624.35522285216,43361.33500000001,43289.485,42931.4675,42463.1,44299.17,43225.465000000004,43268.50685897436,43135.50461538461,43202.35840236686,66.14845660750143
2020-01-07,44117.98,0.007460849493711841,1.2116609303301533,43222.253500000006,43912.39607553166,42532.110924468354,43549.850000000006,43516.105,42893.655,42517.895,44299.17,43314.638333333336,43362.775,43186.66884615384,43286.65467455621,76.12032544379326
2020-01-08,44272.98,0.003513306819577844,1.2159178669396984,43283.308000000005,44107.065922865564,42459.550077134445,43627.350000000006,43593.605,42952.2025,42517.895,44129.68,43426.43583333334,43462.07551282051,43238.92846153847,43353.793639053256,108.28187376725691
2020-01-09,44064.12,-0.004717550072301457,1.2101817135186044,43332.9615,44217.70228976595,42448.22071023405,43627.350000000006,43593.605,42952.2025,42517.895,43784.64,43520.82833333333,43524.541089743594,43283.155,43365.88100591717,158.66008382642758
2020-01-10,44196.88,0.0030128821363049063,1.2138278483849474,43389.253000000004,44341.61218460394,42436.89381539607,43685.275,43602.19500000001,42958.39,42534.43,43991.87,43626.28416666667,43624.83628205128,43332.487692307695,43423.72807692308,201.1082051281992
2020-01-11,44196.88,0.0,1.2138278483849474,43445.5445,44448.33181037397,42442.757189626034,43973.96000000001,43602.19500000001,43027.295,42534.43,44063.42,43727.160833333335,43714.068141025644,43371.219615384616,43465.47112426036,248.59701676528493
2020-01-12,44196.88,0.0,1.2138278483849474,43504.28600000001,44538.45417620444,42470.117823795576,43973.96000000001,43602.19500000001,43043.005000000005,42534.43,44286.31,43828.424166666664,43799.42532051282,43407.53461538461,43498.24428994083,301.18103057199187
2020-01-13,44439.29,0.005484776300951566,1.2204854226012043,43567.89,44666.49483478526,42469.28516521474,44057.115000000005,43685.350000000006,43043.005000000005,42587.354999999996,44286.31,43949.888333333336,43922.40352564102,43454.31153846153,43566.26621301775,356.137312623272
2020-01-14,44822.2,0.008616474295606302,1.2310017038732097,43650.639500000005,44860.96417388924,42440.31482611077,44306.729999999996,43876.805,43094.2225,42590.39,44286.31,44093.607500000006,44084.09012820513,43522.40038461538,43664.75591715975,419.3342110453741
2020-01-15,44618.36,-0.0045477464292247305,1.2254034202700508,43729.1625,44976.49764450054,42481.82735549946,44443.16,43876.805,43104.759999999995,42590.39,44374.67,44172.22583333334,44174.33865384616,43581.912307692306,43691.009556213015,483.3290976331409
2020-01-16,44536.46,-0.001835567241826097,1.2231541098937815,43809.41499999999,45047.51784984435,42571.31215015564,44443.16,43876.805,43136.39,42590.39,44508.85,44244.019166666665,44228.261858974365,43638.274230769224,43728.76579881657,499.49606015779864
2020-01-17,44690.77,0.003464801647908189,1.2273920962693872,43897.383,45123.269620871855,42671.49637912815,44443.16,43876.805,43136.39,42590.39,44611.42,44328.67166666667,44312.75006410256,43700.571153846155,43800.19665680473,512.5534072978335
2020-01-18,44690.77,0.0,1.2273920962693872,43985.351,45172.832653444406,42797.8693465556,44509.53999999999,43876.805,43136.39,42590.39,44675.09,44403.630833333336,44384.379102564104,43764.752692307695,43852.90943786982,531.469664694283
2020-01-19,44690.77,0.0,1.2273920962693872,44070.571500000005,45201.75476068914,42939.38823931087,44509.53999999999,43876.805,43163.345,42590.39,44775.82,44451.363333333335,44447.80608974359,43823.35115384616,43907.216893491124,540.5891962524693
2020-01-20,44756.89,0.0014795001294451993,1.2292080230346978,44159.33,45209.682743641286,43108.97725635872,44509.53999999999,43876.805,43163.345,42655.815,44775.82,44491.68916666667,44498.36743589744,43884.492692307686,43966.972514792906,531.3949211045328
2020-01-21,44683.81,-0.0016328212259609787,1.2272009460835651,44244.434499999996,45165.944895695466,43322.924104304526,44630.744999999995,43876.805,43155.945,42793.25,44775.82,44543.329999999994,44521.24621794872,43947.412307692306,44007.46458579881,513.7816321499122
2020-01-22,44337.57,-0.0077486678060800784,1.2176917736210564,44306.4345,45061.0545844547,43551.814415545305,44579.884999999995,43876.805,42975.1125,42793.25,44690.38,44555.05416666667,44511.67461538461,44001.49538461539,44007.436568047335,504.23804733727593
2020-01-23,44410.0,0.0016336032849793014,1.2196809989025361,44343.1875,45039.98563831448,43646.38936168552,44547.229999999996,43876.805,42973.0,42793.25,44673.38,44572.81416666667,44532.73814102564,44058.36423076923,44064.34224852071,468.3958925049301
2020-01-24,44196.59,-0.004805449223148073,1.2138198837938714,44369.270000000004,44999.21700049597,43739.32299950404,44476.74,43901.96,42973.0,42797.28,44535.21,44572.79,44514.93352564103,44107.024999999994,44079.62973372781,435.30379191321845
2020-01-25,44196.59,0.0,1.2138198837938714,44395.35249999999,44945.47689246139,43845.2281075386,44476.74,43901.96,42973.0,42797.28,44592.58,44552.565,44514.913076923076,44153.5723076923,44120.80423076922,394.10884615385294
2020-01-26,44196.59,0.0,1.2138198837938714,44415.61899999999,44900.57177375792,43930.666226242065,44476.74,43901.96,42973.0,42797.28,44611.3,44500.430833333325,44497.79961538462,44200.29807692308,44160.19041420118,337.60920118344075
2020-01-27,44289.26,0.0020967680990775506,1.2163649826042364,44424.183,44893.436803934965,43954.92919606503,44476.74,43959.884999999995,42973.0,42882.735,44611.3,44473.00583333333,44467.943012820506,44250.58807692308,44213.98452662722,253.958486193289
2020-01-28,44128.3,-0.003634289667517554,1.2119443599160278,44416.949,44899.718120015124,43934.17987998488,44442.595,44248.57,42973.0,42924.524999999994,44611.3,44438.99249999999,44419.97416666667,44290.23153846153,44231.77452662722,188.19964003944915
2020-01-29,44283.54,0.0035179238719822425,1.2162078879112905,44427.92,44887.27567609712,43968.56432390288,44406.055,44248.57,43205.495,43120.375,44553.31,44405.05666666667,44415.07673076922,44313.63923076923,44289.20207100591,125.87465976331441
2020-01-30,44237.71,-0.0010349217790628362,1.214949207880223,44429.9615,44885.49766554297,43974.425334457024,44269.15,44248.57,43205.495,43120.375,43831.76,44367.301666666666,44379.31102564103,44335.284230769226,44301.957810650885,77.3532149901439
2020-01-31,44299.17,0.0013893124214612307,1.2166371519061756,44435.076,44882.15743881848,43987.99456118152,44269.15,44306.729999999996,43256.7125,43120.375,43518.24,44334.668333333335,44356.81987179487,44359.29307692308,44329.72819526627,27.091676528601965
2020-02-01,44299.17,0.0,1.2166371519061756,44440.1905,44878.412900126525,44001.96809987347,44213.735,44443.16,43325.41,43120.375,43259.69,44296.525,44329.20705128205,44378.82807692308,44350.04337278107,-20.836321499016776
2020-02-02,44299.17,0.0,1.2166371519061756,44433.184499999996,44875.74649608381,43990.62250391618,44213.735,44443.16,43532.97750000001,43260.39,42680.88,44264.47166666667,44296.931923076925,44385.79692307692,44366.57298816568,-69.64106508875557
2020-02-03,44129.68,-0.0038260310520490393,1.211982260383906,44398.5585,44821.68910286978,43975.42789713022,44213.735,44443.16,43610.47750000001,43394.46000000001,42680.88,44247.1475,44243.73448717949,44380.28538461538,44346.394319526626,-102.65983234713349
2020-02-04,43784.64,-0.007818774122087424,1.2025060448499874,44356.8725,44845.18448235941,43868.56051764059,44041.905,44303.42,43610.47750000001,43394.46000000001,42680.88,44195.03416666667,44175.9925,44369.53615384615,44288.64763313609,-112.65513313608972
2020-02-05,43991.87,0.0047329383089596,1.2081974317764133,44329.643,44835.47543800037,43823.81056199962,44041.905,44303.42,43643.735,43406.83500000001,42162.04,44177.97416666666,44163.77814102564,44361.651153846164,44311.43366863905,-147.6555276134095
2020-02-06,44063.42,0.001626436884815119,1.2101624886435933,44298.2755,44788.020053772016,43808.53094622799,44041.905,44303.42,43788.07750000001,43406.83500000001,42623.98,44166.87666666667,44160.350448717945,44356.51807692308,44315.76943786983,-155.41898915188358
2020-02-07,44286.31,0.0050583908375700926,1.216283963488119,44278.0525,44733.10986936985,43822.995130630145,44041.905,44303.42,43788.07750000001,43406.83500000001,42585.28,44174.35333333333,44185.25102564103,44359.9576923077,44345.71683431953,-160.46580867849843
2020-02-08,44286.31,0.0,1.216283963488119,44257.8295,44671.347475323804,43844.311524676195,44041.905,44303.42,43871.232500000006,43489.990000000005,43115.19,44174.10749999999,44191.57743589744,44354.07384615384,44348.62727810651,-157.049842209075
2020-02-09,44286.31,0.0,1.216283963488119,44234.3005,44578.63294395687,43889.96805604312,44041.905,44270.765,44091.7675,43681.445,43108.06,44187.274999999994,44191.36942307692,44333.462692307694,44343.64863905325,-152.27921597633394
2020-02-10,44374.67,0.001995198967807532,1.2187106919966315,44218.8435,44502.97092515302,43934.71607484698,44079.655,44270.765,44159.9825,43681.445,43108.06,44194.86916666667,44216.104999999996,44324.090000000004,44339.80227810651,-123.69727810651239
2020-02-11,44508.85,0.003023797134716677,1.2223958258951395,44227.407499999994,44534.95692950092,43919.85807049907,44146.744999999995,44270.765,44159.9825,43681.445,43108.06,44217.464166666665,44243.17391025642,44323.028076923074,44352.51461538462,-109.34070512820472
2020-02-12,44611.42,0.0023044855124318975,1.225212819366372,44237.4785,44579.89856489883,43895.058435101164,44198.03,44270.765,44159.9825,43681.445,42636.13,44243.48499999999,44278.072756410256,44319.976153846146,44367.39606508875,-89.32330867849669
2020-02-13,44675.09,0.0014272130319994414,1.2269614590691444,44261.4035,44652.96299251074,43869.844007489264,44333.479999999996,44270.765,44193.1725,43681.445,41336.91,44274.81166666667,44309.885769230765,44319.373076923075,44374.60905325443,-64.72328402366838
2020-02-14,44775.82,0.0022547240531580748,1.2297279185832055,44290.365000000005,44740.45602707556,43840.27397292445,44419.619999999995,44280.229999999996,44193.1725,43681.445,41523.16,44314.5325,44351.889871794876,44322.644230769234,44389.59568047337,-37.705808678496396
2020-02-15,44775.82,0.0,1.2297279185832055,44319.3265,44814.36328935392,43824.28971064609,44531.065,44280.229999999996,44193.1725,43681.445,40763.09,44368.3775,44385.49980769231,44323.37230769231,44392.36357988166,-6.863772189353767
2020-02-16,44775.82,0.0,1.2297279185832055,44343.6545,44877.15130497122,43810.15769502877,44531.065,44280.229999999996,44253.774999999994,43681.445,38790.51,44450.97583333333,44431.06096153846,44326.91115384615,44392.979644970415,38.08131656804471
2020-02-17,44690.38,-0.0019081727593152076,1.2273813852675957,44371.758499999996,44916.14328164577,43827.373718354225,44531.065,44280.229999999996,44228.345,43681.445,38790.51,44509.185,44487.80724358974,44340.480769230766,44382.82943786982,104.97780571992189
2020-02-18,44673.38,-0.00038039506488873887,1.2269144954459035,44391.250499999995,44949.49700020197,43833.00399979802,44575.244999999995,44280.229999999996,44212.0175,43681.445,38790.51,44560.01499999999,44534.44576923077,44350.61076923076,44391.69603550296,142.74973372781096
2020-02-19,44535.21,-0.0030928933517007096,1.2231197797598337,44406.1255,44963.052867905055,43849.19813209495,44642.335,44280.229999999996,44189.35,43681.445,39111.56,44580.75666666666,44556.19884615384,44363.63461538462,44379.01065088757,177.1881952662734
2020-02-20,44592.58,0.0012881942175639871,1.2246953955875084,44420.795999999995,44981.16552617048,43860.42647382951,44655.515,44280.229999999996,44189.35,43681.445,37184.47,44606.27916666667,44582.575641025636,44378.865,44398.85698224852,183.7186587771139
2020-02-21,44611.3,0.00041980078300030144,1.225209523673513,44436.402500000004,44999.763785752824,43873.04121424718,44655.515,44280.229999999996,44189.35,43681.445,37382.07,44633.361666666664,44607.051602564105,44394.81538461538,44414.62423076923,192.4273717948745
2020-02-22,44611.3,0.0,1.225209523673513,44452.009,45016.60446313645,43887.41353686355,44655.515,44280.229999999996,44218.3125,43681.445,35949.46,44653.08083333333,44629.96756410256,44407.20153846154,44428.12071005917,201.8468540433896
2020-02-23,44611.3,0.0,1.225209523673513,44476.090000000004,45024.31136999245,43927.86863000756,44655.515,44280.229999999996,44345.582500000004,43681.445,35659.47,44661.61833333334,44646.65301282051,44425.77846153846,44438.60130177515,208.05171104536566
2020-02-24,44553.31,-0.001299894869685625,1.2236168800993998,44514.523499999996,44960.742816708655,44068.30418329134,44655.515,44280.229999999996,44327.3125,43681.445,35659.47,44656.775833333326,44644.95551282052,44436.15423076923,44445.398698224846,199.5568145956713
2020-02-25,43831.76,-0.016195205249621036,1.203800153579289,44506.518,44994.24225631599,44018.793743684,44261.07,44280.229999999996,44258.86,43681.445,35659.47,44586.49833333333,44529.850320512815,44420.54076923077,44343.17050295858,186.67981755423534
2020-02-26,43518.24,-0.007152804267955615,1.1951896067030015,44479.259,45105.87713400695,43852.640865993046,44095.81,44147.03,44287.94,43783.88,35533.24,44481.700000000004,44422.150897435895,44390.505,44281.72526627219,140.4256311637073
2020-02-27,43259.69,-0.005941186959766642,1.188088761797209,44427.928,45249.63005287967,43606.22594712033,43935.495,44017.755000000005,44328.4475,43804.955,34828.76,44355.355833333335,44293.698461538464,44350.524999999994,44216.533461538456,77.16500000000815
2020-02-28,42680.88,-0.013379892458776355,1.1721922619328815,44347.6565,45471.13369661762,43224.17930338238,43646.09,43728.35,44328.4475,43868.215,35448.55,44180.7775,44097.74416666667,44288.28307692308,44093.65653846153,4.087628205139481
2020-02-29,42680.88,0.0,1.1721922619328815,44267.385,45607.94284399132,42926.82715600869,43646.09,43728.35,44328.4475,43868.215,36170.97,44013.31916666666,43950.02403846153,44232.55999999999,44040.99029585799,-90.9662573964597
2020-03-01,42680.88,0.0,1.1721922619328815,44182.6955,45690.898180213066,42674.49281978694,43646.09,43728.35,44172.6625,43868.215,37003.21,43847.2775,43808.32852564102,44190.10769230769,43993.83999999999,-185.51147435896564
2020-03-02,42162.04,-0.012156262944906349,1.157942784574841,44065.354999999996,45804.043707464494,42326.6662925355,43386.67,43468.93,44172.6625,43876.805,37003.21,43649.513333333336,43588.01019230769,44119.72961538461,43878.09727810651,-290.0870857988193
2020-03-03,42623.98,0.010956300975949018,1.1706295542355714,43965.983,45794.33682453496,42137.62917546504,43357.675,43468.93,44172.6625,43876.805,37003.21,43485.46333333333,43491.738974358974,44064.36653846154,43889.61428994082,-397.87531558184855
2020-03-04,42585.28,-0.0009079396152119612,1.169566693288543,43861.4925,45754.24211247776,41968.74288752224,42996.9,43468.93,44172.6625,43876.805,36570.03,43316.628333333334,43346.97358974359,43998.942307692305,43836.81476331361,-489.84117357002106
2020-03-05,43115.19,0.012443501604310292,1.1841201983128267,43778.460999999996,45648.81013496391,41908.11186503608,42840.14,43468.93,44172.6625,43876.805,36994.3,43191.9525,43285.63782051282,43953.89923076924,43862.98041420118,-577.3425936883577
2020-03-06,43108.06,-0.00016537095162993953,1.1839243792287875,43695.073,45528.05848069114,41862.08751930885,42710.865000000005,43468.93,44156.335,43876.805,37391.29,43066.6825,43179.04596153846,43908.58192307693,43823.7701183432,-644.7241568047393
2020-03-07,43108.06,0.0,1.1839243792287875,43611.685000000005,45390.79382311878,41832.57617688123,42638.615000000005,43468.93,44175.21,43876.805,37075.56,42946.245,43073.04826923077,43859.866153846146,43785.42470414202,-712.3764349112462
2020-03-08,43108.06,0.0,1.1839243792287875,43532.569,45251.85242422526,41813.285575774746,42638.615000000005,43468.93,44208.755,43876.805,37369.13,42885.93666666667,42971.139615384614,43805.98961538461,43744.20366863905,-773.0640532544348
2020-03-09,42636.13,-0.010947604693878565,1.1709632431375452,43430.7065,45108.001305626356,41753.411694373644,42638.615000000005,43468.93,44234.3975,43876.805,37369.13,42812.4275,42847.504871794874,43730.01692307693,43626.01121301775,-778.5063412228774
2020-03-10,41336.91,-0.03047227785448614,1.1352813258352676,43270.7915,45100.99520276254,41440.58779723746,42226.05,43056.365000000005,44302.1225,43876.805,37369.13,42652.19583333333,42585.4248076923,43601.625384615385,43361.84662721894,-776.4218195266367
2020-03-11,41523.16,0.004505658502292453,1.1403965157935112,43117.3205,44993.13521876667,41241.50578123333,42226.05,43056.365000000005,44349.924999999996,43876.805,37266.42,42555.71916666667,42478.49801282051,43476.52307692307,43281.86147928994,-803.3634664694255
2020-03-12,40763.09,-0.0183047243995883,1.1195218718656603,42924.909999999996,44934.46365287674,40915.356347123256,41939.14,42769.455,44405.6475,43876.805,37880.81,42395.90333333333,42279.93006410257,43322.1873076923,43059.07183431952,-779.1417702169492
2020-03-13,38790.51,-0.04839132656528233,1.065346723367233,42633.870500000005,45198.40745342155,40069.33354657846,40952.850000000006,41740.445,44405.6475,43876.805,38094.27,42071.70583333333,41841.22743589743,43091.983076923076,42625.00618343195,-783.7787475345176
2020-03-14,38790.51,0.0,1.065346723367233,42342.831,45246.33637735439,39439.32562264561,40949.285,41731.945,44405.6475,43876.805,38631.18,41790.745,41566.90647435898,42865.064999999995,42430.21798816568,-863.3115138067005
2020-03-15,38790.51,0.0,1.065346723367233,42054.691000000006,45162.438309116624,38946.94369088339,40949.285,41700.905,44427.737499999996,43876.805,38631.18,41471.28916666667,41329.17038461539,42638.80076923077,42238.210384615384,-909.0399999999936
2020-03-16,39111.56,0.008276508867761656,1.0741640749704227,41818.681,45066.09712451114,38571.26487548885,40949.285,41700.905,44461.2825,43901.96,38631.18,41181.8125,41108.25391025641,42430.19884615385,42096.148343195266,-987.8944329388542
2020-03-17,37184.47,-0.049271621996156534,1.0212382687066288,41501.99250000001,45230.039193829194,37773.94580617082,39910.3,40897.885,44467.8725,43901.96,38631.18,40687.58583333333,40566.83673076923,42145.271538461544,41623.16363905326,-1056.326908284027
2020-03-18,37382.07,0.005314046428522401,1.0266651762811196,41208.1115,45252.40840601114,37163.814593988856,39353.815,40897.885,44467.8725,43901.96,38790.96,40210.42,40179.04493589744,41867.224230769236,41412.47130177515,-1233.4263658777127
2020-03-19,35949.46,-0.03832345292810169,0.9873198217249889,40871.540499999996,45459.66951972252,36283.41148027747,38736.31,40280.380000000005,44467.8725,43959.884999999995,38981.91,39613.87,39554.88769230769,41534.07653846154,40956.798964497044,-1401.9112721893543
2020-03-20,35659.47,-0.008066602391245903,0.9793555052901376,40520.47,45558.64760464546,35482.29239535454,38211.28,40106.39,44467.8725,44248.57,39574.74,38993.15416666667,39005.50076923077,41189.77538461538,40630.290917159764,-1624.790147928994
2020-03-21,35659.47,0.0,0.9793555052901376,40169.3995,45528.386450331236,34810.41254966876,37385.515,39745.615000000005,44467.8725,44248.57,39450.56,38411.76583333333,38480.27967948718,40847.70461538462,40338.95917159763,-1858.6794921104447
2020-03-22,35659.47,0.0,0.9793555052901376,39844.271,45465.73760531841,34222.80439468159,37385.515,39588.854999999996,44270.649999999994,44248.57,39307.35,37938.645833333336,37988.3357051282,40533.38576923077,40049.514674556216,-2061.178969428016
2020-03-23,35533.24,-0.003539873138888594,0.9758887110435384,39489.734,45259.31038502488,33720.15761497511,37322.399999999994,39396.465,44121.42,44170.22,39307.35,37439.48583333333,37568.5833974359,40226.27038461539,39764.132573964496,-2195.5491765285988
2020-03-24,34828.76,-0.01982594325763698,0.9565407968326207,39101.908,45029.37197820481,33174.4440217952,36970.16,38971.975000000006,43976.625,44040.945,39307.35,36944.958333333336,37037.83570512821,39902.00384615384,39395.88417159764,-2358.0484664694304
2020-03-25,35448.55,0.017795350738872173,0.9735627758082974,38718.576,44548.044050449054,32889.10794955095,36105.415,38971.975000000006,43687.22,43751.53999999999,39719.63,36666.46166666666,36714.74166666667,39623.83730769231,39216.85710059171,-2502.1154339250425
2020-03-26,36170.97,0.020379394925885475,0.993403396101636,38371.7215,43931.646603236666,32811.79639676333,36105.415,38971.975000000006,43687.22,43751.53999999999,39660.21,36448.166666666664,36590.232179487175,39373.45615384616,39092.62695266272,-2502.394773175547
2020-03-27,37003.21,0.023008506545442398,1.0162601246431051,38066.479,43202.52453514572,32930.43346485428,35915.985,38971.975000000006,43687.22,43751.53999999999,39217.16,36299.225,36533.55794871795,39155.08423076923,39008.802899408285,-2475.244950690336
2020-03-28,37003.21,0.0,1.0162601246431051,37761.236500000006,42353.79749167822,33168.675508321794,35915.985,38971.975000000006,43427.8,43492.119999999995,39381.26,36123.52916666667,36407.530384615384,38956.667692307696,38824.02665680473,-2416.496272189346
2020-03-29,37003.21,0.0,1.0162601246431051,37479.590500000006,41489.836709348456,33469.344290651556,35915.985,38971.975000000006,43413.302500000005,43492.119999999995,39514.95,36108.42416666667,36258.86467948718,38740.48423076923,38656.135739644975,-2397.271060157793
2020-03-30,36570.03,-0.011706551945087962,1.004363222704249,37241.2465,40848.35993066235,33634.13306933765,35915.985,38971.975000000006,43232.915,43492.119999999995,39514.95,36040.754166666666,36179.44044871795,38509.128461538465,38406.56819526627,-2227.1277465483217
