Día,D,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging,sma_12,ema_12,sma_26,ema_26,MACD
2020-02-13,38363.29,0.0004506335861280686,1.229828739556089,38306.879,38424.211064302544,38189.54693569746,38326.369999999995,38376.715,38184.509999999995,37414.565,37521.26,38296.57833333333,38302.01294871795,38346.18653846154,38350.714852071,-48.70190335305233
2020-02-14,38333.55,-0.0007752202691687637,1.2288753513895787,38306.5055,38423.44309645684,38189.56790354316,38330.51,38376.715,38184.509999999995,37414.565,37463.28,38299.806666666664,38302.26628205128,38342.800769230766,38344.2424556213,-41.97617357002309
2020-02-15,38333.55,0.0,1.2288753513895787,38306.132,38422.668952857224,38189.59504714277,38361.54,38376.715,38246.92999999999,37476.985,37259.13,38307.814999999995,38304.997948717944,38334.613461538465,38341.37757396449,-36.37962524654722
2020-02-16,38333.55,0.0,1.2288753513895787,38307.41499999999,38424.57120059918,38190.258799400806,38361.54,38318.8,38278.84,37506.51,36129.44,38323.28083333333,38311.774230769224,38324.155,38334.44985207101,-22.675621301787032
2020-02-17,38255.94,-0.002024597252276439,1.226387373729765,38305.554500000006,38424.74414242281,38186.3648575772,38337.705,38303.55,38306.045,37506.51,36129.44,38325.170000000006,38312.92070512821,38315.16653846154,38313.66038461538,-0.7396794871747261
2020-02-18,38230.54,-0.000663949180179646,1.2255731148383944,38298.725,38418.67793168715,38178.77206831285,38325.005000000005,38283.715,38306.045,37506.51,36129.44,38324.2525,38310.61153846154,38306.37423076923,38302.14707100592,8.464467455618433
2020-02-19,38060.14,-0.004457169582224085,1.2201105276301452,38284.7915,38442.23338341172,38127.349616588275,38239.805,38239.805,38333.7125,37506.51,36223.07,38303.96333333334,38283.61980769231,38295.571153846155,38268.49204142012,15.127766272191366
2020-02-20,37910.88,-0.003921688149334246,1.21532563463306,38265.595,38492.63148511998,38038.558514880024,38137.085,38165.175,38348.685,37506.51,35963.11,38271.23583333334,38243.48897435898,38279.027307692304,38236.387899408284,7.101074950696784
2020-02-21,37686.39,-0.005921519099530204,1.2081290606754318,38235.174,38574.96942052413,37895.378579475866,38024.84,38052.93,38348.685,37506.51,36044.84,38219.800833333335,38181.259551282055,38253.84923076923,38187.852337278106,-6.592785996050225
2020-02-22,37686.39,0.0,1.2081290606754318,38204.753000000004,38619.351291476574,37790.154708523434,38009.97,38052.93,38349.822499999995,37506.51,34971.13,38163.308333333334,38137.73762820513,38229.945384615385,38166.54781065089,-28.81018244576262
2020-02-23,37686.39,0.0,1.2081290606754318,38177.2,38649.35889375939,37705.041106240606,38009.97,38052.93,38404.36,37506.51,34451.96,38102.21833333333,38089.93628205128,38206.60846153846,38146.32147928994,-56.385197238654655
2020-02-24,37510.48,-0.004667732834054861,1.2024898369911412,38145.326,38700.78007081105,37589.87192918895,37922.015,37964.975000000006,38404.36,37534.945,34451.96,38032.590833333335,38011.181666666664,38173.66038461539,38099.51177514793,-88.33010848126287
2020-02-25,37471.22,-0.0010466408321088139,1.2012312620275505,38107.2235,38734.099408059476,37480.347591940525,37863.58,37945.345,38375.402500000004,37534.945,34451.96,37958.25166666667,37946.22608974359,38140.29153846153,38065.5926331361,-119.36654339250526
2020-02-26,37461.02,-0.0002722089112658921,1.2009042761735353,38068.197,38752.00712135726,37384.38687864274,37845.78,37940.244999999995,38385.4675,37580.2,34200.3,37885.54083333333,37881.75448717949,38108.222692307696,38035.78822485207,-154.03373767258017
2020-02-27,37305.4,-0.004154184803296768,1.1959154978792412,38018.2865,38769.26159341309,37267.311406586916,37682.770000000004,37862.435,38364.265,37651.86,33643.42,37799.86166666667,37796.2883974359,38070.16846153846,37984.71150887574,-188.42311143984261
2020-02-28,36979.53,-0.008735196513105392,1.1854689409921977,37952.082500000004,38816.92070972109,37087.24429027892,37445.205,37699.5,38364.265,37738.035,33765.06,37687.026666666665,37673.6567948718,38019.58076923077,37902.37792899408,-228.72113412227918
2020-02-29,36979.53,0.0,1.1854689409921977,37885.8785,38832.70427820158,36939.05272179842,37332.96,37699.5,38350.34,37738.035,34176.05,37580.65916666667,37578.181025641024,37971.19923076923,37859.57295857988,-281.3919329388591
2020-03-01,36979.53,0.0,1.1854689409921977,37816.64,38815.09219366119,36818.18780633881,37332.96,37699.5,38317.13,37738.035,34591.66,37476.40833333333,37488.17775641026,37926.25961538462,37818.634733727806,-330.45697731754626
2020-03-02,36786.67,-0.0052153177717509935,1.1792863437563823,37735.0,38789.02486501559,36680.97513498441,37236.53,37603.07,38317.13,37869.765,34591.66,37370.285833333335,37370.294743589744,37870.62115384616,37750.93813609468,-380.64339250493504
2020-03-03,36947.61,0.004374954297303946,1.1844456676137511,37665.08,38733.28836162276,36596.87163837724,37148.575,37603.07,38317.13,38047.405,34591.66,37290.013333333336,37305.258782051285,37820.85423076923,37728.61943786983,-423.360655818542
2020-03-04,37144.96,0.005341346842190786,1.1907722027402063,37604.1635,38644.448939589,36563.87806041101,37128.945,37603.07,38310.049999999996,38154.520000000004,34497.66,37244.894166666665,37267.69743589744,37776.29076923076,37716.87050295858,-449.17306706114323
2020-03-05,37664.03,0.013974170385430584,1.2074122563915324,37570.6875,38555.99002019788,36585.38497980212,37225.35,37603.07,38301.25,38154.520000000004,34614.06,37243.03083333333,37309.3766025641,37751.691538461535,37759.0198816568,-449.64327909269923
2020-03-06,37750.58,0.0022979484670122563,1.210186827535159,37541.539,38466.883478806274,36616.19452119372,37268.625,37603.07,38301.25,38154.520000000004,34761.32,37248.38,37321.11532051282,37730.42115384615,37751.520532544375,-430.4052120315537
2020-03-07,37750.58,0.0,1.210186827535159,37512.3905,38369.61407762995,36655.16692237005,37268.625,37603.07,38316.4225,38154.520000000004,34931.72,37268.388333333336,37325.64153846154,37706.816538461535,37733.5225147929,-407.88097633136204
2020-03-08,37750.58,0.0,1.210186827535159,37487.1225,38282.067671107674,36692.17732889232,37268.625,37574.979999999996,38330.215,38154.520000000004,35037.99,37291.66833333333,37342.57166666667,37681.09,37713.54937869822,-370.97771203154844
2020-03-09,37711.07,-0.0010466064362455452,1.2089202382124011,37461.149000000005,38187.51400852988,36734.78399147013,37268.625,37574.979999999996,38330.215,38154.520000000004,35037.99,37312.505833333336,37356.19166666666,37656.66923076923,37685.70230769231,-329.5106410256485
2020-03-10,37521.26,-0.005033270071626128,1.2028354161584236,37434.205,38107.151796731916,36761.25820326809,37268.625,37560.11,38351.542499999996,38154.520000000004,35037.99,37330.494166666664,37344.62185897436,37624.28346153846,37635.83704142012,-291.21518244576146
2020-03-11,37463.28,-0.0015452572754753868,1.2009767259804054,37411.825,38048.26951587263,36775.38048412737,37349.095,37560.11,38353.6125,38154.520000000004,34840.52,37370.80666666667,37350.922756410255,37590.81153846154,37599.51369822485,-248.5909418145966
2020-03-12,37259.13,-0.0054493359898012406,1.1944322002846066,37390.462,38017.110294217375,36763.813705782624,37447.770000000004,37560.11,38369.1275,38154.520000000004,35046.4,37394.10666666667,37353.62564102565,37549.48769230769,37539.78360946746,-186.15796844181023
2020-03-13,36129.44,-0.030319816914672892,1.1582172346549875,37312.6145,38132.36586950688,36492.863130493126,36940.01,37192.69,38340.17,38159.29,35128.82,37323.26583333333,37199.542564102565,37464.714230769234,37331.018816568045,-131.47625246547977
2020-03-14,36129.44,0.0,1.1582172346549875,37234.767,38184.65326480852,36284.88073519148,36940.01,37179.990000000005,38320.6275,38159.29,35424.5,37268.496666666666,37139.60032051282,37382.925769230766,37259.28742603551,-119.68710552268749
2020-03-15,36129.44,0.0,1.1582172346549875,37165.715000000004,38221.48816449882,36109.94183550119,36940.01,37094.79,38304.36,38159.29,35424.5,37200.315833333334,37093.25717948718,37302.114230769235,37190.08180473372,-96.82462524654693
2020-03-16,36223.07,0.002591515395754751,1.1612187724502243,37103.3075,38225.67021899376,35980.94478100625,36940.01,37020.16,38239.805,38205.8,35424.5,37123.49166666666,37049.970320512824,37231.4576923077,37136.10742603551,-86.13710552268458
2020-03-17,35963.11,-0.007176641847308929,1.1528851212139772,37028.412,38242.49592853656,35814.32807146343,36837.09,36856.845,38151.130000000005,38224.125,35424.5,36981.74833333333,36944.9714102564,37156.54346153846,37036.32727810651,-91.35586785010673
2020-03-18,36044.84,0.002272606568230584,1.1555051755128634,36965.384,38245.23718162568,35685.53081837432,36742.185,36856.845,38038.884999999995,38145.93,35756.1,36839.60333333333,36837.608589743584,37093.406923076924,36985.51215976331,-147.90357001972734
2020-03-19,34971.13,-0.02978817495097774,1.121084785187926,36864.96399999999,38414.58423335034,35315.34376664965,36217.205,36360.854999999996,38031.45,38145.93,35918.71,36607.982500000006,36552.1458974359,36988.97384615384,36766.90278106509,-214.75688362919027
2020-03-20,34451.96,-0.01484567413177662,1.1044415257929332,36738.5855,38612.44505589626,34864.72594410374,35855.545,36101.270000000004,38031.45,38145.93,36095.53,36333.0975,36276.286730769236,36864.572692307695,36598.664023668636,-322.37729289940035
2020-03-21,34451.96,0.0,1.1044415257929332,36612.207,38731.68934986054,34492.72465013946,35337.515,36101.270000000004,37943.495,38057.975000000006,36126.55,36061.505,36043.691730769235,36746.93730769231,36493.401508875744,-449.7097781065095
2020-03-22,34451.96,0.0,1.1044415257929332,36495.4715,38813.7676096913,34177.1753903087,35337.515,36101.270000000004,37904.4625,38038.345,36089.16,35805.73,35813.88269230769,36630.81192307692,36393.86387573965,-579.9811834319553
2020-03-23,34200.3,-0.007304664233907077,1.0963739512810318,36358.106,38872.45605439606,33843.75594560394,35211.685,35975.44,37893.0125,38033.244999999995,36089.16,35533.814999999995,35558.740769230775,36505.39961538462,36256.88701183432,-698.1462426035432
2020-03-24,33643.42,-0.016282898103233134,1.0785218059492836,36183.029,38933.09483426984,33432.963165730165,34933.244999999995,35697.0,37772.6025,37955.435,36089.16,35232.505833333336,35242.98499999999,36364.55423076923,36065.095059171595,-822.1100591716022
2020-03-25,33765.06,0.0036155658372425403,1.082421272545595,35988.0805,38842.51894545422,33133.64205454577,34844.13,35697.0,37572.3525,37792.5,36293.53,35035.47416666667,35006.74493589744,36240.92076923077,35964.63204142012,-957.8871055226773
2020-03-26,34176.05,0.01217205004226285,1.09559655844183,35809.35400000001,38647.38942489104,32971.31857510898,34844.13,35697.0,37516.229999999996,37792.5,36340.41,34872.69166666667,34903.25506410257,36133.094615384616,35923.248343195264,-1019.9932790926978
2020-03-27,34591.66,0.012160855335827225,1.1089199496954711,35651.407999999996,38388.4583733474,32914.35762665259,34307.274999999994,35697.0,37516.229999999996,37792.5,36243.41,34744.543333333335,34829.45602564103,36041.253461538465,35895.95082840237,-1066.4948027613354
2020-03-28,34591.66,0.0,1.1089199496954711,35493.462,38087.04717916177,32899.87682083823,34117.54,35697.0,37419.8,37696.07,36344.88,34608.5925,34721.02282051282,35956.83,35818.23908284024,-1097.2162623274198
2020-03-29,34591.66,0.0,1.1089199496954711,35337.4915,37745.48177796268,32929.50122203731,34117.54,35697.0,37375.822499999995,37696.07,36481.98,34494.305,34605.9875,35866.21653846154,35746.803846153845,-1140.8163461538425
2020-03-30,34497.66,-0.002717418013474915,1.105906550648667,35186.3115,37396.37761066002,32976.24538933999,34117.54,35697.0,37366.0075,37696.07,36481.98,34365.37333333333,34494.821153846155,35764.397307692314,35655.66937869822,-1160.8482248520668
2020-03-31,34614.06,0.003374141898319971,1.1096380362768372,35043.8505,36998.40049350929,33089.30050649071,34128.74,35697.0,37414.21,37696.07,36481.98,34335.6175,34403.632820512816,35647.09076923077,35587.42233727811,-1183.7895167652969
2020-04-01,34761.32,0.004254340577210636,1.114358814400586,34918.96000000001,36586.62128774979,33251.29871225022,34202.369999999995,35697.0,37435.8475,37696.07,36499.08,34361.3975,34401.11019230769,35532.11923076923,35510.818343195264,-1109.7081508875708
2020-04-02,34931.72,0.004902000269264795,1.1198214016088353,34859.074,36430.81322670005,33287.334773299954,34348.39,35697.0,37435.8475,37696.07,36759.98,34401.3775,34449.13942307692,35423.70153846154,35439.750118343196,-990.610695266274
2020-04-03,35037.99,0.003042220652174965,1.123228145403557,34804.5015,36266.86056509347,33342.14243490653,34607.020000000004,35677.244999999995,37421.8025,37696.07,36885.05,34450.21333333333,34499.31788461539,35319.37115384616,35364.36130177515,-865.043417159759
2020-04-04,35037.99,0.0,1.123228145403557,34749.929,36085.046143850326,33414.81185614967,34767.825,35582.34,37421.8025,37696.07,37004.35,34520.020833333336,34540.640512820515,35216.56038461538,35276.081745562136,-735.4412327416212
2020-04-05,35037.99,0.0,1.123228145403557,34690.675,35850.9926498878,33530.35735011221,34767.825,35553.35,37414.3675,37696.07,37004.35,34636.235,34599.7083974359,35121.05,35189.08801775148,-589.3796203155798
2020-04-06,34840.52,-0.005635882651944368,1.1168977633847015,34634.5455,35639.91794318255,33629.17305681745,34767.825,35451.274999999994,37454.6025,37696.07,37004.35,34725.85666666667,34667.66346153846,35020.17461538462,35077.89153846154,-410.22807692307833
2020-04-07,35046.4,0.005909211458382524,1.123497748445936,34584.6235,35380.14294016455,33789.10405983545,34772.03,34933.244999999995,37503.94,37696.07,37004.35,34798.385833333334,34775.17102564102,34935.069615384615,35024.20928994083,-249.03826429980836
2020-04-08,35128.82,0.0023517394083272247,1.1261399223761233,34592.508,35406.3099661438,33778.7060338562,34871.44,34933.244999999995,37066.350000000006,37309.54,37043.24,34843.14916666666,34849.22185897436,34896.58423076923,34964.877366863904,-115.65550788954715
2020-04-09,35424.5,0.008417020554633003,1.1356186652501559,34641.134999999995,35529.209023934985,33753.060976065004,35092.91,34933.244999999995,37060.0,37294.29,36981.46,34912.5525,34932.587756410256,34869.471153846156,34977.80204142012,-45.21428500986076
2020-04-10,35424.5,0.0,1.1356186652501559,34689.762,35636.3102211531,33743.213778846904,35132.509999999995,34933.244999999995,37017.4,37274.455,37122.16,34981.95583333333,34991.313653846155,34842.358076923076,34954.860207100595,36.45344674555963
2020-04-11,35424.5,0.0,1.1356186652501559,34738.389,35730.41109100379,33746.36690899621,35132.509999999995,34844.13,36980.08500000001,37274.455,37202.49,35059.1925,35050.039551282054,34811.64384615385,34931.91837278107,118.1211785009873
2020-04-12,35424.5,0.0,1.1356186652501559,34799.599,35802.392880108724,33796.80511989128,35132.509999999995,34844.13,36846.9675,37191.29,37278.61,35126.729166666664,35115.39365384615,34790.928076923075,34905.92940828403,209.4642455621215
2020-04-13,35756.1,0.009360753151067769,1.1462489112493077,34905.23299999999,35840.74247941808,33969.72352058191,35298.31,34699.759999999995,36799.515,37191.29,37278.61,35209.6275,35223.55544871795,34779.822692307695,34939.41606508876,284.13938362919
2020-04-14,35918.71,0.004547755487874783,1.1514617710259123,35012.9155,35892.18733269581,34133.6436673042,35379.615,34781.065,36289.03,36695.3,37278.61,35291.87666666666,35318.717115384614,34816.26807692308,34955.036124260354,363.6809911242599
2020-04-15,36095.53,0.004922782583227425,1.1571301669775709,35108.8895,36020.616669287934,34197.16233071206,35570.965,34869.475,35978.4075,36435.715,37408.03,35380.005,35415.51564102564,34879.482307692306,35013.0776035503,402.4380374753382
2020-04-16,36126.55,0.0008593861899244271,1.1581245886630163,35185.634,36166.82343481971,34204.44456518029,35627.685,34884.985,35719.3925,36435.715,37560.66,35470.71833333333,35494.858076923076,34943.889615384614,35071.338875739646,423.5192011834297
2020-04-17,36089.16,-0.0010349728938965352,1.156925961105995,35260.509000000005,36277.262614514184,34243.75538548583,35775.525,34884.985,35719.3925,36435.715,37689.22,35558.315833333334,35565.863205128204,35006.858846153846,35120.0850591716,445.7781459566031
2020-04-18,36089.16,0.0,1.156925961105995,35335.384000000005,36364.70513667766,34306.06286332235,35775.525,34884.985,35593.5625,36309.885,37624.12,35662.369166666664,35639.98416666667,35079.50730769231,35173.36671597633,466.6174506903408
2020-04-19,36089.16,0.0,1.156925961105995,35414.958999999995,36418.3945125627,34411.52348743729,35775.525,34945.805,35315.1225,36031.445,37616.97,35749.26583333334,35728.02929487179,35173.57423076923,35234.83849112426,493.19080374752957
2020-04-20,36293.53,0.005662919281024914,1.1634775394378605,35498.9325,36501.301204737116,34496.56379526289,35859.015,35234.79,35270.565,36031.445,37616.97,35846.325000000004,35832.99878205128,35270.82307692308,35345.87511834319,487.1236637080947
2020-04-21,36340.41,0.0012916902819870568,1.1649803920688626,35577.887,36584.21514205414,34571.55885794586,36048.255000000005,35419.035,35270.565,36031.445,37616.97,35922.65083333334,35922.33807692308,35354.06769230769,35435.37491124261,486.9631656804704
2020-04-22,36243.41,-0.0026692048878920183,1.161870820712054,35643.4715,36643.689512801,34643.253487199,36129.56,35419.035,35002.1375,36031.445,37740.3,35990.89333333333,35971.998397435906,35417.59653846154,35490.88958579882,481.10881163708837
2020-04-23,36344.88,0.002799681376558949,1.1651236888107688,35708.816000000006,36713.06555793899,34704.56644206102,36217.020000000004,35421.270000000004,34907.270000000004,36031.445,38140.16,36067.59166666667,36045.35282051282,35485.028076923074,35560.25553254438,485.0972879684341
2020-04-24,36481.98,0.0037721956985414806,1.1695187633779696,35781.0155,36789.63653803427,34772.394461965734,36285.57000000001,35489.82000000001,34907.270000000004,36031.445,38269.87,36155.715000000004,36131.343717948715,35557.73269230769,35638.405295857985,492.93842209073046
2020-04-25,36481.98,0.0,1.1695187633779696,35853.215000000004,36845.1610423789,34861.268957621105,36285.57000000001,35548.020000000004,34907.270000000004,36031.445,38269.87,36216.205,36205.90961538462,35634.05269230769,35699.92458579881,505.985029585805
2020-04-26,36481.98,0.0,1.1695187633779696,35935.288,36845.945515389045,35024.630484610956,36285.57000000001,35621.65,34912.869999999995,36031.445,38373.19,36263.14416666667,36257.09346153846,35705.895769230774,35764.503047337275,492.5904142011859
2020-04-27,36499.08,0.00046872455935775825,1.1700669455449946,36007.922,36852.00564820932,35163.83835179068,36294.12,35669.8,34949.685,36031.445,38373.19,36296.77333333334,36299.44198717949,35772.73269230769,35827.92411242604,471.5178747534519
2020-04-28,36759.98,0.007148125377406833,1.1784307307717097,36089.48,36891.776429073616,35287.18357092639,36501.69500000001,35800.25,35022.695,36031.445,38373.19,36349.559166666666,36368.035897435904,35843.05038461539,35924.616893491126,443.4190039447785
2020-04-29,36885.05,0.0034023413505666067,1.1824401543757928,36162.5075,36975.32864724079,35349.68635275921,36564.23,35862.785,35142.1325,36003.354999999996,38711.38,36415.88333333333,36431.942371794874,35914.09115384615,36003.35801775148,428.5843540433925
2020-04-30,37004.35,0.0032343727336683337,1.1862646065703004,36241.5,37059.18798042283,35423.81201957717,36623.880000000005,35922.435,35175.0825,36003.354999999996,38841.93,36492.14916666667,36506.416666666664,35989.720384615386,36081.82328402367,424.5933826429973
2020-05-01,37004.35,0.0,1.1862646065703004,36320.49250000001,37111.74723292088,35529.23776707913,36674.615,35922.435,35160.587499999994,35988.485,38752.92,36568.415,36570.949294871796,36065.34961538462,36145.81724852071,425.1320463510856
2020-05-02,37004.35,0.0,1.1862646065703004,36399.485,37129.61476553967,35669.35523446033,36743.165,36025.375,35109.549999999996,35988.485,38406.86,36627.65,36635.48192307692,36148.57384615385,36209.811213017754,425.6707100591666
2020-05-03,37004.35,0.0,1.1862646065703004,36461.89750000001,37174.36913193843,35749.42586806158,36743.165,36066.585,34852.6375,35988.485,38689.4,36682.97833333333,36685.60384615385,36223.87961538461,36280.23171597633,405.3721301775149
2020-05-04,37043.24,0.0010509575225614576,1.187511320282324,36518.123999999996,37227.70623144085,35808.541768559146,36762.61,36233.869999999995,34902.3425,35949.68,38689.4,36749.630833333336,36738.403205128205,36297.51115384616,36349.93505917159,388.4681459566127
2020-05-05,36981.46,-0.0016677806800916573,1.185530811844967,36562.4205,37271.55394357977,35853.28705642023,36771.16,36233.869999999995,35013.0775,35936.979999999996,38689.4,36802.67916666667,36785.29685897436,36357.394230769234,36402.73405325444,382.562805719921
2020-05-06,37122.16,0.0038046091203538523,1.1900412931841728,36612.201,37331.773368701186,35892.628631298816,36941.07000000001,36273.33,35032.877499999995,35851.78,38745.86,36856.027500000004,36851.83006410256,36422.68884615385,36475.050502958584,376.77956114397966
2020-05-07,37202.49,0.002163936581276449,1.1926164670717236,36667.8675,37389.249112754034,35946.485887245966,37043.770000000004,36313.494999999995,34988.31999999999,35777.149999999994,38745.07,36916.07,36909.329423076924,36491.07307692308,36542.65825443787,366.6711686390554
2020-05-08,37278.61,0.0020460996024729283,1.1950566791509019,36727.34,37444.13346376824,36010.546536231755,37130.035,36517.354999999996,34988.31999999999,35697.0,38710.38,36982.45583333333,36971.845384615386,36562.385,36612.2326035503,359.6127810650869
2020-05-09,37278.61,0.0,1.1950566791509019,36786.8125,37478.613567720764,36095.011432279236,37130.035,36598.66,34999.034999999996,35697.0,38498.86,37047.416666666664,37028.01801282051,36620.943076923075,36672.573461538464,355.4445512820457
2020-05-10,37278.61,0.0,1.1950566791509019,36836.0665,37520.524598248914,36151.60840175109,37130.035,36683.885,35080.34,35697.0,38315.85,37090.635833333334,37082.98487179487,36673.24692307693,36722.12260355029,360.86226824457844
2020-05-11,37408.03,0.0034716959672047576,1.1992055526044911,36889.447499999995,37577.51125402366,36201.38374597633,37194.744999999995,36748.595,35220.22,35697.0,38315.85,37134.2175,37139.465705128205,36723.72769230769,36786.290473372785,353.1752317554201
2020-05-12,37560.66,0.00408014001271928,1.204098479163148,36955.31,37635.45355951502,36275.16644048497,37271.06,36824.91,35256.335,35697.0,38315.85,37180.57666666667,37199.824038461535,36778.88576923077,36852.48650887574,347.33752958579134
2020-05-13,37689.22,0.003422730058523893,1.2082197832212025,37022.527,37713.82157265487,36331.23242734513,37335.34,36889.19,35330.255000000005,35697.0,38125.44,37237.64916666667,37258.829487179486,36840.426538461536,36918.93718934911,339.89229783037445
2020-05-14,37624.12,-0.001727284353457037,1.2061328440941073,37079.634,37771.58617629119,36387.68182370881,37405.69,36889.19,35330.255000000005,35697.0,38020.93,37289.29666666667,37297.10621794872,36899.46346153846,36960.99476331361,336.1114546351091
2020-05-15,37616.97,-0.00019003766732617056,1.2059036334219302,37136.3835,37808.642980835546,36464.12401916446,37445.854999999996,36966.315,35360.665,35697.0,38087.01,37340.348333333335,37339.70794871795,36958.22538461539,37009.849082840235,329.8588658777153
2020-05-16,37616.97,0.0,1.2059036334219302,37193.133,37824.81465270715,36561.45134729285,37483.915,36966.315,35546.9025,35697.0,38347.89,37388.15916666667,37382.905512820515,37009.126923076925,37059.570710059175,323.33480276133923
2020-05-17,37616.97,0.0,1.2059036334219302,37249.027500000004,37819.38913261461,36678.665867385396,37483.915,36966.315,35733.645000000004,35697.0,38299.71,37441.11833333333,37423.36083333334,37058.22538461538,37102.64124260355,320.71959072978643
2020-05-18,37740.3,0.003278573473621149,1.2098572770862106,37298.0435,37860.21600896998,36735.87099103002,37509.455,37042.59,35774.2975,35697.0,38299.71,37492.630000000005,37487.14628205128,37115.79807692308,37163.1599408284,323.9863412228806
2020-05-19,38140.16,0.010595040314994808,1.222675763712329,37360.799,38000.3386949551,36721.2593050449,37774.095,37311.07000000001,35819.145000000004,35697.0,38299.71,37570.76916666667,37592.25000000001,37184.84730769231,37273.39221893491,318.8577810650968
2020-05-20,38269.87,0.0034008771856226527,1.2268339338225518,37424.075000000004,38154.980152827775,36693.169847172234,37915.265,37375.925,35887.69500000001,35697.0,38297.69,37653.37416666667,37678.32314102565,37253.61230769231,37351.77387573965,326.54926528599754
2020-05-21,38269.87,0.0,1.2268339338225518,37487.351,38279.21727208773,36695.48472791228,37943.42,37375.925,35916.795000000006,35697.0,38315.53,37735.979166666664,37748.21967948718,37322.37730769231,37409.95964497042,338.26003451675933
2020-05-22,38373.19,0.002699773999754962,1.230146108179103,37555.793,38404.08617744768,36707.499822552316,37995.08,37436.135,35953.61,35697.0,38180.59,37827.19416666667,37834.011602564104,37395.11615384615,37484.04079881657,349.9708037475357
2020-05-23,38373.19,0.0,1.230146108179103,37624.235,38504.15870766923,36744.31129233077,37995.08,37566.58500000001,35981.96000000001,35697.0,38510.67,37907.62416666667,37911.19352564103,37467.19730769231,37545.589053254436,365.60447238659253
2020-05-24,38373.19,0.0,1.230146108179103,37690.7325,38586.02529533894,36795.439704661054,37995.08,37629.12,36150.9725,35697.0,38948.2,37975.335,37979.249679487184,37529.24384615385,37606.58079881657,372.6688806706152
2020-05-25,38711.38,0.00881318441338852,1.2409876126858976,37777.228500000005,38715.4211669088,36839.035833091206,38164.175,37846.42,36213.50750000001,35677.244999999995,38948.2,38060.515,38088.572692307695,37599.48730769231,37711.11094674556,377.46174556213373
2020-05-26,38841.93,0.0033723933375664483,1.245172711042922,37863.217000000004,38859.5818672715,36866.852132728505,38291.115000000005,37911.695,36273.1575,35582.34,38948.2,38161.99916666667,38180.73269230769,37670.16346153847,37790.63233727811,390.1003550295791
2020-05-27,38752.92,-0.002291595705980698,1.2423192786050918,37940.7385,38960.65075120378,36920.82624879622,38491.045,37911.695,36298.524999999994,35553.35,39380.64,38256.661666666674,38252.910064102565,37737.41615384615,37836.74139053255,416.1686735700132
2020-05-28,38406.86,-0.008929907733404296,1.231225482071719,37997.151,38988.432491168,37005.869508831995,38555.9,37911.695,36384.270000000004,35451.274999999994,39208.35,38322.48583333333,38279.76910256411,37791.358846153846,37840.407514792896,439.36158777121454
2020-05-29,38689.4,0.007356498292232283,1.2402829902279324,38067.690500000004,39044.94078050014,37090.44021949987,38555.9,37911.695,36404.875,35323.884999999995,39331.76,38411.855,38378.934166666666,37856.16846153846,37929.51902366864,449.41514299802657
2020-05-30,38689.4,0.0,1.2402829902279324,38138.229999999996,39080.11899616152,37196.341003838475,38607.56,37911.695,36498.24,35343.33,39234.18,38490.94666666666,38454.55423076923,37919.482307692306,37984.35792899408,470.19630177514773
2020-05-31,38689.4,0.0,1.2402829902279324,38202.298500000004,39110.13826392554,37294.45873607447,38607.56,37982.045,36502.515,35343.33,39239.31,38536.71666666667,38521.47794871795,37985.17230769231,38037.93118343195,483.5467652859952
2020-06-01,38745.86,0.0014593144375460998,1.242092953102215,38261.5585,39148.38970750248,37374.72729249752,38607.56,38022.21,36607.200000000004,35382.79,39239.31,38576.3825,38568.89256410256,38047.62230769231,38102.20118343196,466.69138067060703
2020-06-02,38745.07,-2.0389275138033014e-05,1.242067627727247,38314.351,39183.96954343512,37444.73245656488,38624.395000000004,38060.270000000004,36678.6325,35422.955,39239.31,38615.982500000006,38602.33442307692,38106.95230769231,38154.92195266273,447.4124704141941
2020-06-03,38710.38,-0.000895339716769139,1.2409555552492297,38368.664000000004,39193.09831754638,37544.22968245363,38624.395000000004,38060.270000000004,36823.695,35461.015,39239.31,38644.08166666667,38630.5051923077,38162.02038461539,38199.7873372781,430.7178550295939
2020-06-04,38498.86,-0.005464167492026606,1.234174766245187,38412.758499999996,39161.765104843835,37663.75189515616,38579.89,38060.270000000004,36864.3475,35461.015,39125.73,38654.55416666667,38621.739871794874,38208.95307692308,38213.84186390533,407.89800788954744
2020-06-05,38315.85,-0.004753647250853699,1.2283079347605526,38447.7025,39103.39258576015,37792.01241423985,38530.854999999996,38124.979999999996,36906.96000000001,35461.015,39134.63,38649.77583333333,38602.44583333333,38248.846923076926,38225.39875739645,377.04707593688363
2020-06-06,38315.85,0.0,1.2283079347605526,38482.6465,39020.20810276281,37945.0848972372,38530.854999999996,38201.295,36971.67,35525.725,39206.51,38616.815,38598.40262820513,38283.76307692308,38259.1550887574,339.24753944772965
2020-06-07,38315.85,0.0,1.2283079347605526,38511.424,38935.48357837417,38087.364421625825,38530.854999999996,38229.45,37047.985,35602.04,39141.58,38572.975,38570.5126923077,38312.80884615385,38288.69952662722,281.81316568047623
2020-06-08,38125.44,-0.0049694839080953734,1.222203878244574,38510.688,38937.39408034565,38083.981919654354,38435.65,38229.45,37112.265,35666.32,39141.58,38520.685000000005,38504.12346153846,38329.58653846154,38283.98286982249,220.14059171597182
