Día,A,daily_return,cum_return,middle_band,upper_band,lower_band,Conversion,Baseline,SpanA,SpanB,Lagging,sma_12,ema_12,sma_26,ema_26,MACD
2020-04-03,42210.24,0.009155023356749448,0.9859738369207132,41327.6815,44312.06672698108,38343.29627301892,41617.990000000005,44394.905,50981.302500000005,51629.58,45677.5,41233.98416666667,41213.66044871795,42617.35769230769,42836.35479289941,-1622.6943441814583
2020-04-04,42210.24,0.0,0.9859738369207132,41230.6575,43953.63698103689,38507.67801896311,41820.635,43518.494999999995,50981.302500000005,51629.58,45941.49,41441.37333333333,41384.177371794874,42316.90884615385,42554.72420118343,-1170.546829388557
2020-04-05,42210.24,0.0,0.9859738369207132,41104.453,43354.38750556232,38854.51849443768,41820.635,43518.494999999995,50052.88250000001,50701.16,45941.49,41728.235,41559.66051282051,42099.835,42300.49825443787,-740.8377416173607
2020-04-06,42139.62,-0.0016730537424093361,0.9843242497029353,41134.792,43423.4681645817,38846.1158354183,41820.635,42909.485,50052.88250000001,50701.16,45941.49,41918.68666666667,41791.525,41864.086153846154,42105.95576923077,-314.43076923077024
2020-04-07,43065.79,0.021978603509001715,1.0059583221114516,41194.057,43615.89916910033,38772.21483089967,42153.15,41751.115000000005,49651.3375,50299.615000000005,45941.49,42104.5675,42095.16410256411,41710.806153846155,42048.96366863905,46.20043392505613
2020-04-08,43318.85,0.005876125806585586,1.0118694597683602,41356.427500000005,43889.55386175232,38823.30113824769,42573.08,41751.115000000005,48201.162500000006,48849.44,45262.57,42215.56666666667,42291.38019230769,41678.81115384616,41958.1975147929,333.1826775147929
2020-04-09,44149.1,0.01916602125864375,1.031262971345253,41574.2825,44277.39960664869,38871.165393351315,42988.205,41751.115000000005,48178.395000000004,48849.44,44779.9,42395.753333333334,42513.03333333334,41678.748846153845,42058.85559171598,454.17774161735724
2020-04-10,44149.1,0.0,1.031262971345253,41792.1375,44587.331955617345,38996.94304438265,42988.205,41751.115000000005,48178.395000000004,48849.44,44884.46,42575.939999999995,42665.498974358976,41678.686538461545,42058.80286982248,606.6961045364951
2020-04-11,44149.1,0.0,1.031262971345253,42009.9925,44827.001378576024,39192.98362142398,43144.36,41458.5,48178.395000000004,48849.44,45091.53,42818.3225,42817.96461538461,41656.1776923077,42058.750147929,759.2144674556112
2020-04-12,44149.1,0.0,1.031262971345253,42231.36899999999,44988.84901005407,39473.88898994591,43144.36,41458.5,46658.9375,47540.5,45240.82,42998.2875,43023.0575,41756.803076923075,42039.704201183435,983.353298816568
2020-04-13,44183.88,0.0007877850284603305,1.0320753848744844,42502.168,44879.682588051175,40124.65341194882,43161.75,41475.89,46220.7325,47540.5,45240.82,43146.880833333336,43180.686346153845,41845.395000000004,42130.19952662722,1050.4868195266245
2020-04-14,44405.75,0.0050215146338439265,1.0372579665228616,42729.7455,44911.05277351173,40548.438226488266,43272.685,41586.825,45490.0325,46809.8,45240.82,43361.75083333333,43340.553012820514,42012.099230769236,42239.295769230775,1101.2572435897382
2020-04-15,45210.35,0.018119275093878562,1.0560523289616064,42948.502,45203.0611202731,40693.9428797269,44138.07,41989.125,45042.62,46670.08,45255.39,43611.76,43646.1507051282,42220.497307692305,42504.13781065089,1142.0128944773096
2020-04-16,45033.33,-0.00391547510691681,1.0519173823559558,43100.8255,45484.32153247366,40717.32946752634,44264.6,41989.125,44174.380000000005,46670.08,45040.2,43847.017499999994,43830.46307692308,42422.086923076924,42653.240798816565,1177.2222781065138
2020-04-17,44859.99,-0.003849149063593682,1.0478683955486825,43244.482,45688.33300241444,40800.63099758557,44679.725,41989.125,44037.520000000004,46670.08,44657.96,44067.829999999994,44002.859423076916,42617.00961538462,42797.148934911245,1205.7104881656705
2020-04-18,44859.99,0.0,1.0478683955486825,43388.1385,45857.3199845961,40918.9570154039,44679.725,41989.125,43882.2275,46634.865000000005,43934.86,44294.5275,44189.70076923077,42814.641153846154,42962.08352071006,1227.6172485207062
2020-04-19,44859.99,0.0,1.0478683955486825,43569.1125,45907.8876151336,41230.337384866405,44679.725,42532.274999999994,43306.295000000006,46158.03,43880.69,44444.04416666667,44381.52173076923,43048.95230769231,43129.31020710059,1252.2115236686368
2020-04-20,45437.48,0.012873163814793642,1.0613577770609257,43741.5105,46097.56657799532,41385.454422004674,44793.29,43136.350000000006,42592.83500000001,46158.03,43880.69,44620.59666666667,44596.88044871795,43263.693846153845,43416.41810650888,1180.4623422090735
2020-04-21,45273.1,-0.0036177182361346594,1.0575180836757891,43885.1275,46246.996409486084,41523.25859051392,44810.68,43338.995,42592.83500000001,46158.03,43880.69,44714.263333333336,44720.9817948718,43434.38153846154,43572.83325443787,1148.1485404339255
2020-04-22,44662.42,-0.013488804610243155,1.0432534288732878,44026.882999999994,46209.34302248538,41844.42297751461,44921.615000000005,43338.995,42619.427500000005,46158.03,44096.78,44757.04,44706.28743589744,43537.28769230769,43623.310532544376,1082.976903353061
2020-04-23,44894.2,0.005189597876693597,1.048667494652622,44161.081,46204.396308395175,42117.76569160482,45049.95,43338.995,42619.427500000005,46158.03,44998.52,44819.13166666666,44778.14153846154,43649.10846153845,43746.04343195266,1032.0981065088781
2020-04-24,45048.92,0.003446324915022503,1.0522815435670176,44303.015,46169.44554200649,42436.58445799351,45049.95,43338.995,42619.427500000005,46158.03,45035.88,44894.11666666667,44854.483717948715,43766.880000000005,43864.464082840226,990.0196351084887
2020-04-25,45048.92,0.0,1.0522815435670176,44444.949,46066.38728226756,42823.51071773244,45049.95,43632.395000000004,42619.427500000005,46158.03,45035.88,44966.20333333333,44917.932564102564,43913.357307692306,43964.11692307693,953.8156410256342
2020-04-26,45048.92,0.0,1.0522815435670176,44590.414,45832.471049084554,43348.35695091544,45049.95,43632.395000000004,42597.325,46158.03,44706.59,45019.800833333335,44978.92897435897,44031.026538461534,44088.059260355025,890.869714003944
2020-04-27,44871.33,-0.003942158879724489,1.0481332825360747,44680.691,45708.17315161586,43653.208848384136,45049.95,43632.395000000004,42700.135,46158.03,44706.59,44991.549166666664,44996.95916666667,44126.04846153846,44160.30399408284,836.655172583829
2020-04-28,45453.76,0.012980003044260169,1.0617380557341833,44787.436499999996,45656.62867719727,43918.244322802726,45058.09,43796.69,42971.71,46158.03,44706.59,45026.585,45062.658525641025,44265.527307692304,44330.31177514793,732.3467504930959
2020-04-29,45677.5,0.004922365058468214,1.0669643180409754,44863.8565,45763.6728871199,43964.0401128801,45169.96,43908.56,43006.4475,46158.03,44544.08,45094.71083333334,45126.72576923077,44398.88346153846,44482.75387573964,643.9718934911289
2020-04-30,45941.49,0.005779431886596242,1.0731307656425217,44953.476,45906.73289182734,44000.21910817266,45301.955,44040.555,42669.565,46158.03,44708.17,45184.83583333334,45224.984551282054,44542.39307692308,44636.207544378696,588.7770069033577
2020-05-01,45941.49,0.0,1.0731307656425217,45043.0955,46014.05957296556,44072.131427034445,45406.41,44040.555,42669.565,46158.03,45181.1,45274.96083333334,45301.24416666667,44685.90269230769,44757.63875739645,543.6054092702179
2020-05-02,45941.49,0.0,1.0731307656425217,45132.715000000004,46087.6428077688,44177.787192231204,45406.41,44503.64,42365.06,46158.03,45953.41,45316.96166666666,45377.50378205129,44832.128461538465,44879.069970414195,498.43381163709273
2020-05-03,45941.49,0.0,1.0731307656425217,45220.5955,46132.123803272865,44309.06719672714,45406.41,44630.17,41952.13250000001,46158.03,45767.07,45372.66083333333,45413.04294871794,44942.732307692306,45002.799467455625,410.2434812623178
2020-05-04,45262.57,-0.014777927315809736,1.0572721171874973,45263.436499999996,46093.83996407755,44433.03303592244,45406.41,45045.295,42162.0975,46158.03,45767.07,45422.67333333333,45355.723782051275,45017.49076923077,44991.938106508875,363.7856755424
2020-05-05,44779.9,-0.010663778040000738,1.0459976020019282,45241.914,46098.88563096103,44384.94236903897,45360.695,45045.295,42369.66,46158.03,45767.07,45413.14833333334,45323.78512820513,45041.75230769231,44980.93834319527,342.84678500986047
2020-05-06,44884.46,0.0023349761835107508,1.048439981490612,45234.4705,46101.19654731086,44367.74445268915,45360.695,45045.295,42369.66,46158.03,45465.06,45399.443333333336,45331.81166666667,45070.03538461538,45017.553491124265,314.2581755424035
2020-05-07,45091.53,0.00461340071819949,1.0532768552542098,45246.0475,46098.36729079288,44393.72770920712,45360.695,45045.295,42301.43,46158.03,45482.56,45402.994166666664,45352.072051282055,45106.28269230769,45073.342248520705,278.7298027613506
2020-05-08,45240.82,0.003310821344939985,1.0567640667487166,45265.089,46098.66800660885,44431.50999339115,45360.695,45062.685,42301.43,46158.03,45719.4,45418.98583333333,45378.04429487179,45148.27192307693,45126.98073964497,251.06355522682134
2020-05-09,45240.82,0.0,1.0567640667487166,45284.1305,46096.73526906055,44471.52573093945,45360.695,45173.619999999995,42318.82,46158.03,45878.26,45449.776666666665,45391.575705128205,45188.92346153846,45162.5100887574,229.0656163708045
2020-05-10,45240.82,0.0,1.0567640667487166,45274.2975,46083.96415392806,44464.630846071945,45360.695,45301.955,42429.755,46158.03,46251.02,45432.03166666667,45417.62948717949,45221.04153846153,45196.9075443787,220.72194280078838
2020-05-11,45255.39,0.0003220542863724418,1.0571044021460974,45273.412,46083.12115222646,44463.70284777354,45360.695,45301.955,43063.5975,46151.655,46251.02,45396.855833333335,45404.85602564103,45222.773846153854,45226.32591715976,178.53010848126723
2020-05-12,45040.2,-0.0047550137121789016,1.0520778562186879,45292.301,46060.22232298328,44524.37967701672,45021.235,45301.955,43126.8625,45573.545,46251.02,45321.74833333333,45341.98570512821,45223.038076923076,45194.68556213018,147.3001429980286
2020-05-13,44657.96,-0.008486640823086922,1.0431492493350365,45280.488999999994,46079.522038417555,44481.45596158243,44956.675,45299.725,43334.425,45299.825,46661.57,45214.7875,45219.62705128205,45215.267692307694,45136.10298816568,83.52406311636878
2020-05-14,43934.86,-0.01619196219442176,1.0262586161266642,45224.786,46215.32745734256,44234.24454265744,44595.125,44938.175,43334.425,45059.67,47306.38,45047.56833333333,45017.87557692308,45179.685769230775,45018.28189349113,-0.40631656804907834
2020-05-15,43880.69,-0.001232961707400393,1.0249932785510905,45166.3745,46318.067242718025,44014.68175728197,44568.04,44911.09,43606.0,44861.475000000006,47295.7,44875.835,44868.04858974359,45142.02038461539,44979.84026627219,-111.79167652860633
2020-05-16,43880.69,0.0,1.0249932785510905,45107.963,46390.1587459702,43825.76725402981,44568.04,44911.09,43964.82000000001,44861.475000000006,46862.23,44760.67833333334,44722.73576923077,45082.14384615385,44947.96955621302,-225.23378698225133
2020-05-17,43880.69,0.0,1.0249932785510905,45058.431,46446.710788829434,43670.15121117056,44568.04,44911.09,44074.8375,44861.475000000006,46269.14,44685.744166666664,44625.295512820514,45028.58961538461,44897.30479289941,-272.0092800788989
2020-05-18,44096.78,0.004924489564771983,1.0300408472552767,44990.582,46427.2745034792,43553.8894965208,44568.04,44911.09,44130.30500000001,44861.475000000006,46269.14,44620.104166666664,44595.134294871794,45006.83423076923,44885.234289940825,-290.09999506903114
2020-05-19,44998.52,0.020449112157395533,1.0511042680674985,44956.632999999994,46358.0726518638,43555.19334813619,44568.04,44911.09,44194.4725,44861.475000000006,46269.14,44612.35333333333,44678.321987179486,45010.84653846154,45005.555118343196,-327.2331311637099
2020-05-20,45035.88,0.0008302495282066502,1.0519769468901574,44911.35249999999,46238.34136978908,43584.36363021091,44460.445,44911.09,44194.4725,44861.475000000006,46634.81,44595.275,44677.51128205128,45010.345,45014.69784023669,-337.1865581854072
2020-05-21,45035.88,0.0,1.0519769468901574,44866.072,46107.51618667953,43624.62781332047,44458.285,44911.09,44341.1725,44861.475000000006,46674.29,44578.19666666666,44663.06038461538,45009.84346153846,45014.27346153846,-351.2130769230789
2020-05-22,44706.59,-0.007311725672952352,1.0442851800402266,44804.327000000005,45943.21794293399,43665.43605706602,44458.285,44911.09,44341.1725,44815.94,46503.71,44533.6775,44597.94948717948,44996.67692307693,44963.18908284024,-365.2395956607579
2020-05-23,44706.59,0.0,1.0442851800402266,44742.582,45753.58548220543,43731.57851779457,44458.285,44911.09,44341.1725,44815.94,47531.55,44487.94416666666,44560.27942307692,44990.34076923077,44952.04816568048,-391.76874260355544
2020-05-24,44706.59,0.0,1.0442851800402266,44714.783,45696.92121549022,43732.64478450979,44458.285,44911.09,44427.39,44815.94,48202.61,44460.14333333333,44521.58198717948,44961.603461538456,44946.68680473373,-425.1048175542455
2020-05-25,44544.08,-0.003635034566492168,1.0404891673135048,44702.992,45687.40433743725,43718.57966256275,44458.285,44911.09,44539.259999999995,44394.905,48202.61,44450.65333333333,44473.056666666664,44918.01038461539,44897.36908284023,-424.31241617356864
2020-05-26,44708.17,0.0036837667317406453,1.044322086692791,44694.1775,45675.04479963498,43713.31020036501,44566.33,44911.09,44671.255000000005,43518.494999999995,48202.61,44515.095833333326,44490.271282051275,44870.575,44885.727248520714,-395.45596646943886
2020-05-27,45181.1,0.010578156073039802,1.0553690887163498,44698.656,45687.611950436905,43709.7000495631,44862.59,44911.09,44723.4825,43518.494999999995,48535.09,44623.463333333326,44617.558012820504,44841.32923076923,44918.348076923074,-300.7900641025699
2020-05-28,45953.41,0.01709365199165158,1.0734092006416136,44734.2855,45844.14906975716,43624.42193024284,45248.745,44917.05,44955.025,42909.485,48500.26,44796.189999999995,44828.07051282051,44841.78769230769,45012.41857988166,-184.34806706115342
2020-05-29,45767.07,-0.004054976551250533,1.0690565515031152,44760.598,45940.76086147921,43580.435138520785,45248.745,44917.05,45018.29,42354.695,48863.22,44953.38833333333,44945.55615384615,44835.07923076923,44984.13881656805,-38.582662721899396
2020-05-30,45767.07,0.0,1.0690565515031152,44786.9105,46031.166180889806,43542.65481911019,45248.745,44917.05,45225.8525,42354.695,48536.52,45092.57916666666,45078.57012820512,44854.48307692307,44978.462426035505,100.10770216961828
2020-05-31,45767.07,0.0,1.0690565515031152,44812.4945,46114.56831453735,43510.42068546265,45248.745,44917.05,45202.994999999995,42354.695,48330.88,45156.625,45196.34698717948,44892.45115384615,44994.88106508875,201.46592209072696
2020-06-01,45465.06,-0.0065988493473583265,1.0620020083759396,44833.7375,46163.846003305334,43503.62899669467,45248.745,44917.05,45202.994999999995,42354.695,48330.88,45192.38999999999,45204.07653846154,44914.781923076924,44980.54482248521,223.531715976329
2020-06-02,45482.56,0.0003849109623961233,1.0624107845910502,44874.9675,46231.869551158736,43518.06544884126,45248.745,44917.05,45202.994999999995,42354.695,48330.88,45229.613333333335,45237.03153846153,44929.82153846154,45002.132396449706,234.89914201182546
2020-06-03,45719.4,0.005207270654949969,1.0679430450931535,44964.1945,46296.28598473579,43632.103015264205,45330.79,44917.05,45211.69,42354.695,48330.88,45314.01416666667,45304.96512820513,44948.228461538456,45051.295147929,253.66998027612863
2020-06-04,45878.26,0.003474673770871961,1.0716537987807238,45064.073,46354.69057222473,43773.45542777526,45567.255000000005,44917.05,45267.1575,42354.695,48245.84,45411.65333333334,45400.82121794872,44972.74538461538,45091.31023668639,309.5109812623268
2020-06-05,46251.02,0.008124981200245962,1.0803609657489892,45182.5895,46451.68447999224,43913.494520007764,45858.03999999999,45065.854999999996,45331.325,42354.695,48611.63,45540.355833333335,45540.786666666674,45011.599230769236,45169.40301775147,371.3836489152018
2020-06-06,46251.02,0.0,1.0803609657489892,45301.106,46501.90197958801,44100.31002041199,45858.03999999999,45065.854999999996,45331.325,42354.695,48717.99,45682.60083333333,45649.688782051286,45049.892692307694,45202.27934911243,447.40943293885357
2020-06-07,46251.02,0.0,1.0803609657489892,45408.81799999999,46542.03579487888,44275.6002051211,45858.03999999999,45065.854999999996,45161.595,42354.695,48809.51,45811.17166666666,45770.049935897434,45096.462692307694,45234.68150887574,535.3684270216909
2020-06-08,46661.57,0.008876560992600924,1.0899508557554853,45491.9705,46732.7358341241,44251.20516587591,46063.315,45271.130000000005,45128.2,42354.695,48809.51,45934.54416666667,45942.00217948717,45173.52461538461,45337.24843195266,604.7537475345089
2020-06-09,47306.38,0.013818866360476134,1.105012740970657,45605.495500000005,47058.4055762597,44152.58542374031,46385.72,45593.535,44766.65,42354.695,48809.51,46047.291666666664,46145.59583333333,45303.19846153846,45501.65621301775,643.9396203155848
2020-06-10,47295.7,-0.00022576236017213258,1.1047632706862351,45718.4865,47322.02356601975,44114.94943398025,46394.47,45593.535,44739.565,42897.845,49130.49,46174.6775,46239.35448717949,45434.545,45609.73715976331,629.6173274161774
2020-06-11,46862.23,-0.00916510380436264,1.0946380006311487,45826.26849999999,47433.0727187554,44219.46428124458,46512.89,45593.535,44739.565,43388.354999999996,49715.84,46265.94083333333,46280.45480769231,45549.219615384616,45654.18884615385,626.2659615384619
2020-06-12,46269.14,-0.012656034507960934,1.0807842243214356,45904.39599999999,47435.18418375105,44373.607816248936,46592.32,45701.58,44739.565,43591.0,49332.66,46307.78,46266.433012820504,45641.08307692308,45659.97659763314,606.4564151873637
2020-06-13,46269.14,0.0,1.0807842243214356,45982.523499999996,47416.20383601594,44548.84316398405,46778.7,45925.229999999996,44739.565,43591.0,49089.75,46374.78666666666,46301.835384615384,45724.63538461539,45737.70721893491,564.1281656804713
2020-06-14,46269.14,0.0,1.0807842243214356,46068.7765,47342.986315376,44794.566684624,46778.7,45925.229999999996,44739.565,43591.0,48656.1,46440.335,46358.533333333326,45773.50538461539,45808.40532544379,550.1280078895361
2020-06-15,46634.81,0.00790310777334513,1.0893257785259791,46165.108499999995,47294.95888063846,45035.258119361526,46778.7,45925.229999999996,44685.7675,43591.0,48656.1,46516.619166666664,46470.25423076923,45835.00269230769,45906.01378698225,564.2404437869773
2020-06-16,46674.29,0.0008465779103636883,1.0902479776672689,46239.768,47293.6502974658,45185.88570253419,46787.759999999995,45925.229999999996,44684.6875,43884.399999999994,48656.1,46582.954999999994,46540.87621794872,45898.018461538464,45964.12381656804,576.752401380676
2020-06-17,46503.71,-0.003654688694782582,1.0862634607087787,46267.282999999996,47318.526231045624,45216.03976895437,46787.759999999995,45925.229999999996,44684.6875,43884.399999999994,49180.58,46604.01249999999,46570.76346153846,45967.13846153846,45991.20177514793,579.5616863905307
2020-06-18,47531.55,0.022102322588885892,1.1102724061338836,46355.507,47515.77462289097,45195.23937710903,46900.345,46037.815,44684.6875,43884.399999999994,49095.2,46710.723333333335,46746.71057692307,46075.79076923077,46207.81715976331,538.8934171597575
2020-06-19,48202.61,0.01411820148932641,1.125947455671721,46477.284,47857.88937519444,45096.67862480556,47235.875,46373.345,44684.6875,44040.555,49139.79,46873.355833333335,46940.24435897436,46210.25307692308,46402.99372781065,537.2506311637117
2020-06-20,48202.61,0.0,1.125947455671721,46599.061,48130.72205304286,45067.39994695714,47235.875,46455.39,44684.6875,44040.555,49139.79,47001.775833333326,47077.856474358974,46350.96576923077,46516.76952662722,561.0869477317538
2020-06-21,48202.61,0.0,1.125947455671721,46735.938500000004,48326.573582350844,45145.303417649164,47235.875,46691.854999999996,44738.71,44040.555,49001.0,47076.46166666667,47186.51955128204,46485.36730769231,46635.83411242603,550.6854388560096
2020-06-22,48535.09,0.006897551813065617,1.1337137365860062,46888.565,48553.72740380956,45223.40259619045,47402.115,47000.075,44886.84,44040.555,49001.0,47179.74416666667,47300.86602564103,46614.366923076916,46800.709260355026,500.15676528600306
2020-06-23,48500.26,-0.0007176251244201959,1.1329001551247317,47027.608,48743.24333997728,45311.97266002272,47519.399999999994,47000.075,45082.89750000001,44509.600000000006,49001.0,47316.246666666666,47382.900448717955,46712.32269230769,46904.50431952662,478.3961291913365
2020-06-24,48863.22,0.007483671221556243,1.1413784074125353,47176.856,48984.48111021609,45369.23088978391,47683.465,47164.14,45082.89750000001,44636.130000000005,49025.06,47532.41999999999,47554.24256410256,46831.40538461538,47043.2299704142,511.01259368836327
2020-06-25,48536.52,-0.006686010459400871,1.1337471394424408,47291.131,49139.150283462885,45443.11171653712,47683.465,47164.14,45082.89750000001,44917.05,49195.64,47721.36833333334,47686.896923076914,46937.92269230769,47093.730710059164,593.1662130177501
2020-06-26,48330.88,-0.004236809725954749,1.1289436685352776,47395.123999999996,49231.2316499823,45559.01635001769,48197.385,47164.14,45082.89750000001,44917.05,49196.51,47893.18,47815.13935897436,47036.53076923077,47152.22381656805,662.9155424063138
2020-06-27,48330.88,0.0,1.1289436685352776,47499.117000000006,49299.10140377142,45699.13259622859,48532.915,47172.89,45082.89750000001,44917.05,48884.94,48034.51916666667,47960.518461538464,47146.75461538461,47235.66142011834,724.857041420124
2020-06-28,48330.88,0.0,1.1289436685352776,47582.582500000004,49374.17973105758,45790.98526894243,48532.915,47291.31,45082.89750000001,44917.05,48460.19,48172.568333333336,48080.11314102564,47256.305384615385,47328.927751479285,751.1853895463573
2020-06-29,48330.88,0.0,1.1289436685352776,47633.807499999995,49449.572066642795,45818.042933357196,48532.915,47370.740000000005,45123.92,44917.05,48460.19,48324.8325,48196.92397435898,47356.74692307692,47421.62455621302,775.299418145958
2020-06-30,48245.84,-0.001759537587563087,1.1269572497162483,47681.3145,49509.01735878822,45853.611641211784,48554.53,47557.119999999995,45242.152500000004,44917.05,48460.19,48384.35666666667,48312.67980769231,47447.807692307695,47493.530473372775,819.1493343195325
2020-07-01,48611.63,0.007581793580544893,1.1355016069576955,47768.7845,49598.785114654434,45938.78388534557,48554.53,47557.119999999995,45461.947499999995,45065.854999999996,48346.5,48418.44166666667,48419.321794871794,47538.600384615376,47626.85727810651,792.4645167652852
2020-07-02,48717.99,0.002187953788013397,1.137986031999934,47891.227,49627.81483066109,46154.63916933891,48554.53,47557.119999999995,45461.947499999995,45065.854999999996,48770.54,48461.39000000001,48464.52602564103,47633.48384615384,47720.0449408284,744.4810848126363
2020-07-03,48809.51,0.0018785668292145008,1.1401238148117585,48018.245500000005,49627.281511754125,46409.209488245884,48527.675,47566.18,45461.947499999995,45065.854999999996,48801.55,48511.965000000004,48514.94692307693,47731.887307692305,47814.41094674556,700.5359763313754
2020-07-04,48809.51,0.0,1.1401238148117585,48145.264,49570.66707053811,46719.860929461895,48527.675,47566.18,45667.2225,45271.130000000005,48450.41,48534.833333333336,48557.74115384616,47814.500384615385,47897.67541420118,660.0657396449824
2020-07-05,48809.51,0.0,1.1401238148117585,48253.998999999996,49523.59897370824,46984.39902629175,48527.675,47566.18,45989.6275,45593.535,48019.32,48560.604166666664,48577.09128205128,47872.31307692307,47967.57878698225,609.5124950690297
2020-07-06,49130.49,0.006576177470333011,1.1476214713561137,48376.809,49473.01331367273,47280.60468632727,48688.16499999999,47699.815,45994.0025,45593.535,48019.32,48582.87666666667,48648.278910256406,47942.88192307692,48065.878757396444,582.400152859962
2020-07-07,49715.84,0.01191419014953854,1.1612944517855437,48537.415499999996,49403.73032653546,47671.100673464534,48980.84,47992.49,46053.2125,45593.535,48019.32,48681.15333333333,48757.17871794872,48052.63615384616,48215.64470414201,541.5340138067113
2020-07-08,49332.66,-0.0077074027110874965,1.152343887779481,48627.471000000005,49428.09911332217,47826.84288667784,48980.84,47992.49,46146.95,45593.535,48148.82,48764.635,48781.385128205126,48170.46384615384,48249.56289940829,531.8222287968383
2020-07-09,49089.75,-0.004923918556185791,1.1466698403273363,48671.828,49471.67843904883,47871.97756095117,49163.735,47992.49,46351.965,45593.535,48457.17,48827.87416666667,48814.652692307696,48278.94884615384,48311.8924852071,502.76020710059674
2020-07-10,48656.1,-0.008833819687409261,1.1365403657168942,48694.5025,49464.70801939009,47924.29698060991,49185.97,48109.774999999994,46351.965,45593.535,48979.19,48854.97583333333,48801.44737179487,48370.755,48336.97210059171,464.47527120316227
2020-07-11,48656.1,0.0,1.1365403657168942,48717.176999999996,49453.732679176195,47980.6213208238,49185.97,48109.774999999994,46351.965,45593.535,49551.68,48882.07750000001,48824.37955128205,48448.49692307692,48414.65423076923,409.7253205128218
2020-07-12,48656.1,0.0,1.1365403657168942,48723.22749999999,49455.63227214577,47990.82272785422,49185.97,48109.774999999994,46356.494999999995,45593.535,49695.54,48916.26583333333,48847.31173076924,48524.720384615386,48480.43585798817,366.87587278107094
2020-07-13,49180.58,0.010779326744231543,1.148791505676965,48757.2435,49508.22833078326,48006.25866921673,49185.97,48623.695,46356.494999999995,45593.535,49695.54,48963.67833333334,48956.929551282046,48627.67692307693,48625.621863905326,331.3076873767204
2020-07-14,49095.2,-0.0017360510998447598,1.1467971449200423,48768.8425,49533.2091481914,48004.475851808595,49185.97,48959.225,46469.08,45706.12,49695.54,48995.112499999996,48983.91243589744,48687.817307692305,48699.60355029586,284.30888560157473
2020-07-15,49139.79,0.0009082354283107552,1.1478387067161442,48799.006,49571.9781517539,48026.0338482461,49185.97,48959.225,46804.61,46041.65,49953.04,49022.635833333334,49017.37057692307,48723.86269230769,48757.351568047336,260.0190088757372
2020-07-16,49139.79,0.0,1.1478387067161442,48839.451499999996,49594.463939484,48084.43906051599,48994.380000000005,48959.225,46845.6325,46041.65,50638.6,49050.15916666666,49040.65955128205,48759.90807692308,48787.851508875734,252.8080424063155
2020-07-17,49001.0,-0.0028243913944280274,1.1445967609507037,48872.9575,49593.0168371976,48152.89816280239,48918.34,48980.84,46963.865,46041.65,50563.66,49066.11666666666,49042.59621794871,48790.61538461538,48796.99914201184,245.597075936872
2020-07-18,49001.0,0.0,1.1445967609507037,48906.4635,49583.107850766166,48229.81914923383,48918.34,48980.84,47201.095,46207.89,50663.79,49055.32583333333,49056.09871794871,48808.535,48822.98224852071,233.11646942800144
2020-07-19,49001.0,0.0,1.1445967609507037,48939.96949999999,49562.97043803339,48316.96856196659,48918.34,48980.84,47259.737499999996,46207.89,50809.89,48995.75583333333,49046.96801282051,48827.794230769236,48838.145000000004,208.8230128205032
2020-07-20,49025.06,0.0004910103875430671,1.1451587698498786,48978.9305,49513.755439451365,48444.10556054864,48918.34,48980.84,47423.8025,46371.955,50809.89,48970.1225,49000.26416666666,48834.01884615385,48858.14281065089,142.1213560157703
2020-07-21,49195.64,0.0034794450022090917,1.1491432868083686,49008.131,49522.725805905655,48493.53619409435,49098.32,48980.84,47423.8025,46371.955,50809.89,48978.94666666666,49004.8175,48859.36961538462,48889.65286982249,115.16463017751084
2020-07-22,49196.51,1.7684493991865224e-05,1.14916360882592,49032.057,49534.69731446183,48529.41668553817,49098.755000000005,48980.84,47680.7625,46371.955,51007.04,49023.980833333335,49012.41794871794,48892.663076923076,48911.237366863905,101.18058185403788
2020-07-23,48884.94,-0.006333172820592314,1.14188575709209,49035.828499999996,49532.77111655607,48538.88588344392,49040.725000000006,48980.84,47852.9025,46371.955,51405.86,49043.050833333335,49002.589935897435,48913.97307692308,48891.4749112426,111.115024654835
2020-07-24,48460.19,-0.008688769997467483,1.1319641743853328,49018.3625,49568.234888132334,48468.49011186767,48828.350000000006,48980.84,47912.1125,46371.955,51114.09,49026.725000000006,48953.379935897436,48918.94653846153,48844.16029585799,109.21964003944595
2020-07-25,48460.19,0.0,1.1319641743853328,49000.896499999995,49596.96706304449,48404.8259369555,48828.350000000006,48980.84,47951.8275,46371.955,50305.79,48966.6925,48939.56576923077,48923.920000000006,48848.36860946745,91.19715976332373
2020-07-26,48460.19,0.0,1.1319641743853328,48967.3815,49604.93547294884,48329.827527051166,48828.350000000006,49088.015,48055.825,46371.955,50179.02,48913.775,48888.769038461534,48932.16423076923,48852.57692307693,36.19211538460513
2020-07-27,48346.5,-0.0023460494067398807,1.1293085305055652,48898.9145,49492.37648199173,48305.45251800827,48771.505000000005,49031.17,48055.825,46371.955,50179.02,48847.6675,48826.501923076925,48921.96692307693,48842.06204142012,-15.560118343193608
2020-07-28,48770.54,0.008770852078227032,1.1392135285773095,48870.8085,49431.42947715102,48310.18752284898,48771.505000000005,49031.17,48055.825,46371.955,50179.02,48816.89666666667,48835.801730769235,48923.98807692308,48898.67047337279,-62.86874260355398
